id,category,sub_category,topic,survey_type,question_english,question_korean,question_short,question_type_kor,question_type_eng,tag,created_at,updated_at,audio_url
TIR_RP_COM_Q12_02,롤플레이,Q12,기술산업 보고서,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. You were supposed to meet a friend to learn about their industry, but a sudden family emergency requires your immediate attention. Call your friend, explain the situation, and offer two or three alternatives to catch up later.","죄송하지만 해결해야 할 문제가 있습니다. 친구에게 그 업계에 대해 배우기로 했지만, 갑작스러운 가족 비상 상황으로 바로 자리를 비워야 합니다. 친구에게 전화해 상황을 설명하고, 나중에 만날 수 있는 두세 가지 대안을 제시해 주세요.",약속 취소 후 재만남 제안,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.156028+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TIR_RP_COM_Q12_02.mp3
TIR_RP_COM_SPC_03,롤플레이,Q13,기술산업 보고서,공통형,"Tell me about a memorable time when you first discovered an exciting new product, such as a cutting-edge smartphone, a video game console, or a car. What was the item, and how did you originally find out about it? Tell me everything you did to learn more about this product from beginning to end.","신기하고 새로운 제품을 처음 알게 되었던 기억에 남는 경험에 대해 말씀해 주세요. 예를 들어 최신 스마트폰, 게임기, 자동차 등이 있을 수 있습니다. 그 제품이 무엇이었고, 어떻게 처음 알게 되었는지, 그리고 처음부터 끝까지 그 제품에 대해 더 알아보기 위해 어떤 일을 했는지 모두 설명해 주세요.",새로운 제품 발견 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.500052+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TIR_RP_COM_SPC_03.mp3
TRN_GEN_COM_CMP_03,일반,-,교통,공통형,How did you usually travel when you were a child? Were the available modes of transportation different back then compared to now? Describe for me how people in your neighborhood used to get around on a daily basis.,어릴 적에는 주로 어떤 교통수단을 이용했나요? 그 당시 이용 가능한 교통수단은 지금과 달랐나요? 동네 사람들이 일상적으로 어떻게 이동했는지 설명해주세요.,어릴 적 교통수단과 변화,비교,comparison,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.501127+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRN_GEN_COM_CMP_03.mp3
TRN_GEN_COM_DESC_01,일반,-,교통,공통형,Tell me about the public transportation system and commuting habits in your country. Do most citizens prefer driving their personal vehicles or taking the subway and buses?,"귀하의 나라의 대중교통 시스템과 통근 습관에 대해 말씀해 주세요. 대부분의 시민들이 자가용을 선호하는지, 아니면 지하철이나 버스를 이용하는지 알려 주세요.",대중교통과 통근 방식,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.50822+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRN_GEN_COM_DESC_01.mp3
TRN_GEN_COM_RTN_02,일반,-,교통,공통형,"Tell me about the modes of transportation you rely on in your daily life. What places do you frequently commute to, and which vehicles do you prefer using to get there?",일상에서 주로 이용하는 교통수단에 대해 말씀해 주세요. 자주 가는 장소와 그곳에 갈 때 선호하는 이동수단은 무엇인가요?,일상 교통수단 및 이동지,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.499843+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRN_GEN_COM_RTN_02.mp3
TRN_GEN_COM_SPC_04,일반,-,교통,공통형,"Unexpected problems often arise when commuting, such as car breakdowns, delayed trains, or massive traffic jams. Tell me about a frustrating transportation issue you once faced. Explain exactly what happened and describe the steps you took to deal with the delay.","출퇴근이나 이동 중에 예상치 못한 문제가 생기는 경우가 많습니다. 자동차 고장, 기차 지연, 심한 교통 체증 등으로 인해 겪었던 답답한 교통 문제에 대해 이야기해 주세요. 어떤 일이 있었고, 어떻게 대처했는지 설명해 주세요.",교통 문제 경험 및 대처,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.496962+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRN_GEN_COM_SPC_04.mp3
TRP_RP_SEL_Q11_01,롤플레이,Q11,여행,선택형,"I'd like to give you a situation and ask you to act it out. You are planning a domestic trip to a popular tourist destination. Call a local travel agency and ask three or four questions about the best travel packages, accommodations, and must-see attractions.","상황을 드릴 테니 역할극을 해주세요. 국내 유명 관광지로 여행을 계획 중입니다. 현지 여행사에 전화해 최고의 여행 상품, 숙소, 꼭 가봐야 할 명소에 대해 세 가지 또는 네 가지 질문을 해주세요.",국내 여행 상품 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.502406+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q11_01.mp3
TRP_RP_SEL_Q11_02,롤플레이,Q11,여행,선택형,"I'd like to give you a situation and ask you to act it out. You and a friend are organizing a vacation together and need professional help. Call a travel agency, briefly explain the type of trip you want, and ask three or four questions to finalize your travel arrangements.","상황을 드릴 테니 역할극을 해주세요. 친구와 함께 여행을 준비 중인데 전문가의 도움이 필요합니다. 여행사에 전화해 원하는 여행 유형을 간단히 설명하고, 여행 일정 확정을 위해 세 가지 또는 네 가지 질문을 해주세요.",여행사에 여행 일정 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.496962+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q11_02.mp3
TRP_RP_SEL_Q11_03,롤플레이,Q11,여행,선택형,"I'd like to give you a situation and ask you to act it out. You are planning an international trip for next month and need to book a flight. Contact a travel agency and ask three or four questions about available flight options, visa requirements, and ticket prices.","상황을 드릴 테니 역할극을 해주세요. 다음 달 해외여행을 계획 중이며 항공권을 예약해야 합니다. 여행사에 연락해 항공편, 비자, 항공권 가격에 대해 세 가지 또는 네 가지 질문을 해주세요.",해외여행 항공권 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.499308+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q11_03.mp3
TRP_RP_SEL_Q12_04,롤플레이,Q12,여행,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. You previously booked a non-refundable flight, but an unexpected emergency will prevent you from traveling next week. Call your travel agent, explain the sudden change of plans, and propose two or three alternatives to handle the tickets.","문제가 생겨 해결해주셔야 합니다. 환불 불가 항공권을 예매했는데, 갑작스러운 일이 생겨 다음 주에 여행을 갈 수 없게 되었습니다. 여행사에 전화해 갑작스러운 일정 변경을 설명하고, 항공권 처리에 대한 두세 가지 대안을 제시해주세요.",항공권 취소 대안 제시,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.498353+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q12_04.mp3
TRP_RP_SEL_Q12_05,롤플레이,Q12,여행,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. Your travel agent just informed you that the vacation package you wanted is fully booked for your preferred dates. Call your friend, leave a voicemail explaining the scheduling conflict, and offer two or three alternative travel plans.","문제가 생겨 해결해주셔야 합니다. 여행사가 원하는 날짜에 여행 상품이 모두 예약 완료되었다고 알려왔습니다. 친구에게 전화해 일정 충돌 상황을 음성 메시지로 남기고, 대체 여행 계획을 두세 가지 제안해주세요.",여행 일정 변경 대안 제시,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.505371+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q12_05.mp3
TRP_RP_SEL_Q12_06,롤플레이,Q12,여행,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. You just arrived at the airport only to find out that your flight is cancelled and all other outbound flights are fully booked. Call your travel agency immediately, explain the frustrating situation, and suggest two or three ways they can help you out.","문제가 생겨 해결해주셔야 합니다. 공항에 도착했더니 비행기가 결항되고 다른 출국편도 모두 매진된 상황입니다. 여행사에 즉시 전화해 답답한 상황을 설명하고, 도와줄 수 있는 두세 가지 방법을 제안해주세요.",비행기 결항 해결 방안 제시,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.84248+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_Q12_06.mp3
TRP_RP_SEL_SPC_07,롤플레이,Q13,여행,선택형,"That's the end of the situation. Sometimes, things don't go as planned when we travel. Have you ever experienced anything surprising or highly unusual during a trip? Tell me the full story of that experience. Start by mentioning when and where you were going, and then share all the details that made the journey so unforgettable.","여행 중 예상치 못한 일이나 매우 특별한 경험을 한 적이 있나요? 언제, 어디로 가는 길이었는지부터 시작해서 그 경험이 왜 잊지 못할 일이 되었는지 모든 과정을 자세히 이야기해 주세요.",특이한 여행 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.847614+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_SPC_07.mp3
TRP_RP_SEL_SPC_08,롤플레이,Q13,여행,선택형,"That's the end of the situation. Think about a time when you encountered major difficulties while trying to set up your vacation plans. Tell me exactly what happened, what went wrong, and what steps you had to take to fix the schedule.","휴가 계획을 세우다가 큰 어려움을 겪었던 적이 있나요? 어떤 일이 있었고, 무엇이 잘못됐으며, 일정을 바로잡기 위해 어떤 조치를 취했는지 구체적으로 말씀해 주세요.",휴가 일정 문제 해결,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.840751+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_SPC_08.mp3
TRP_RP_SEL_SPC_09,롤플레이,Q13,여행,선택형,That's the end of the situation. Have you ever had to personally deal with the headache of a canceled flight? Describe that specific experience in full detail. Tell me when and where the cancellation occurred and what you did to successfully navigate the situation from beginning to end.,"직접 비행기 결항을 겪어본 적이 있나요? 언제, 어디에서 결항이 있었는지, 그리고 처음부터 끝까지 어떻게 대처했는지 자세히 설명해 주세요.",비행기 결항 대처 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.843142+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRP_RP_SEL_SPC_09.mp3
TRR_RP_COM_Q11_01,롤플레이,Q11,기차표,공통형,I'd like to give you a situation and ask you to act it out. You are planning to visit a friend this weekend and need a train ticket. Go up to the ticket counter at the station and ask the staff three or four questions to successfully reserve your seat.,상황을 드릴 테니 역할극을 해주세요. 이번 주말에 친구를 방문할 예정이고 기차표가 필요합니다. 역의 매표소에 가서 좌석 예약을 위해 직원에게 세 가지나 네 가지 질문을 해주세요.,기차표 예매 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.84674+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRR_RP_COM_Q11_01.mp3
TRR_RP_COM_Q12_02,롤플레이,Q12,기차표,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. When you arrive at the train station, you realize you just missed your train and will definitely be late to meet your friend. Call your friend, explain the frustrating situation, and offer two or three alternative ways to meet up.","죄송하지만 해결해야 할 문제가 있습니다. 기차역에 도착했을 때 막 기차를 놓쳐서 친구와의 약속에 반드시 늦게 되었습니다. 친구에게 전화해 이 답답한 상황을 설명하고, 만날 수 있는 두세 가지 대안을 제시해주세요.",기차 놓쳐 약속 대안 제시,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.842737+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRR_RP_COM_Q12_02.mp3
TRR_RP_COM_SPC_03,롤플레이,Q13,기차표,공통형,"That's the end of the situation. Have you ever missed a crucial flight, train, or bus while traveling? Tell me about a time when you struggled to reach your destination on time. Start with where you were headed and why, then explain the obstacles you faced and how you finally arrived.","여행 중 중요한 비행기, 기차, 버스를 놓친 적이 있나요? 어디로, 왜 가고 있었는지부터 시작해서, 어떤 어려움이 있었고, 결국 어떻게 도착했는지 이야기해 주세요.",교통편 놓친 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.840842+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TRR_RP_COM_SPC_03.mp3
